path,prompt,short_prompt,aspect_ratio,resolution,fps,duration,labels
clips/Churros.mp4,"*“A stunning cinematic scene of a plate full of golden-brown churros on a rustic wooden table, surrounded by a bustling team of tiny, highly skilled miniature chefs. Every single chef is actively working, creating a perfectly synchronized and efficient kitchen atmosphere.Some chefs are carefully dusting fine sugar over the churros, while others drizzle warm chocolate sauce in precise swirls. A team is stacking the churros into an elegant formation, while others carry trays of freshly fried churros, placing them delicately on the plate. In the background, some chefs are mixing ingredients, kneading dough, and preparing the next batch, ensuring a non-stop workflow.The camera moves dynamically around the scene, smoothly orbiting to capture every tiny detail—zooming in to show the sugar crystals falling in slow motion, then panning to the chefs working in perfect synchronization. The lighting is warm and inviting, enhancing the golden textures of the churros and the soft glow of the chocolate sauce.The animation is ultra-smooth, with natural movements and lifelike physics, capturing the energy and precision of the tiny chefs. Every element is well-balanced, ensuring a visually stunning and immersive experience, like a high-budget fantasy culinary masterpiece.”*","*“A stunning cinematic scene of a plate full of golden-brown churros on a rustic wooden table, surrounded by a bustling team of tiny, highly skilled miniature chefs. Every single chef is actively working, creating a...",9:16,1080x1920,30.0,10s,"scene, plate, churros, table, team, chef, kitchen, atmosphere"
clips/踊るモルモット.mp4,モルモットたちがヒップホップダンスを踊ります,モルモットたちがヒップホップダンスを踊ります,9:16,1080x1920,30.0,5s,
clips/Glow Makeup.mp4,woman gracefully turns as the camera pans from right to left.,woman gracefully turns as the camera pans from right to left.,9:16,720x1280,30.0,5s,"woman, camera, pan, left"
clips/cat.mp4,"A chubby and adorable tuxedo cat stands in front of the sink in the bathroom, firmly gripping a toothbrush with its front paws. No longer sleepy, the cat begins brushing its teeth with swift and decisive movements. It moves the toothbrush back and forth, up and down, with expert precision, its eyes focused on the mirror as if checking its technique. Its whiskers quiver slightly with each motion. A bit of toothpaste foam splashes out, making the cat squint briefly, but it remains serious and committed to its morning routine. The bright bathroom reflects its determined expression in the mirror, creating a humorous yet endearing scene.","A chubby and adorable tuxedo cat stands in front of the sink in the bathroom, firmly gripping a toothbrush with its front paws. No longer sleepy, the cat begins brushing its teeth with swift and...",5:11,640x1408,30.0,5s,"tuxedo, cat, front, sink, bathroom, toothbrush, paw, tooth"
clips/pool party.mp4,Beautiful women floating in water gazing at the camera,Beautiful women floating in water gazing at the camera,13:17,832x1088,30.0,5s,"woman, water, camera"
clips/dragon burst.mp4,"Une scène cinématographique épique et onirique où un dragon gigantesque, rose clair et majestueux, émerge d'une mer de nuages blancs et cotonneux. Son corps scintillant reflète la lumière, avec des écailles irisées qui captent des reflets nacrés. Le dragon charge son souffle destructeur, et des éclairs rosés zèbrent les nuages, créant une atmosphère électrique et chaotique. Le climat semble devenir fou : les nuages s'agitent, tourbillonnent et se teintent de nuances roses et dorées sous l'effet de l'énergie dégagée. Le dragon, avec ses cornes imposantes et ses yeux lumineux, inspire à la fois crainte et fascination. Soudain, il libère un gigantesque souffle de feu, une tempête enflammée qui embrase le ciel et déchire les nuages. Les éclairs rosés s'intensifient, et l'air semble vibrer sous la puissance de l'attaque. La scène respire la grandeur et la magie, avec des détails hyper-réalistes et des effets de lumière spectaculaires.","Une scène cinématographique épique et onirique où un dragon gigantesque, rose clair et majestueux, émerge d'une mer de nuages blancs et cotonneux. Son corps scintillant reflète la lumière, avec des écailles irisées qui captent des...",9:16,1080x1920,30.0,10s,"une, scène, cinématographique, et, onirique, un, dragon, gigantesque"
clips/Beautiful Blonde Girl on Beach.mp4,gorgeous blonde girl staring longingly. Her hair is flowing in the wind. She is beautiful. She blinks and smiles seductively. She is flirting with the camera.,gorgeous blonde girl staring longingly. Her hair is flowing in the wind. She is beautiful. She blinks and smiles seductively. She is flirting with the camera.,31:63,992x2016,30.0,5s,"girl, hair, wind, camera"
clips/Mechanical Angel.mp4,"This mechanical angel has a spherical head embedded with circuits and glowing components, and its neck is also covered with intricate structures. Its purple - pink wings shimmer behind it. The overall design skillfully blends mechanical technology with mythological imagery, exuding a strong sense of science fiction.","This mechanical angel has a spherical head embedded with circuits and glowing components, and its neck is also covered with intricate structures. Its purple - pink wings shimmer behind it. The overall design skillfully blends...",36:55,1152x1760,30.0,5s,"angel, head, circuit, component, neck, structure, wing, design"
clips/Hip Hop horse.mp4,an anthropomorphic black horse dressed in hip-hop taking off the sunglasses and smiling to the camera,an anthropomorphic black horse dressed in hip-hop taking off the sunglasses and smiling to the camera,36:55,1152x1760,30.0,10s,"horse, hip, hop, sunglass, camera"
clips/Model photoshoot.mp4,the camera rotates around the subject,the camera rotates around the subject,36:55,1152x1760,30.0,5s,"camera, subject"
clips/the girl is talking.mp4,The girl starts to talk and then after leaves the garden,The girl starts to talk and then after leaves the garden,2:3,768x1152,30.0,5s,"girl, garden"
clips/Asteroid hitting Earth.mp4,"From the balcony in New York, a massive asteroid hurtling toward Earth. a deafening roar shakes the air as the asteroid slams into the horizon, sending a towering shockwave of dust and debris rippling through the skyline. The camera shakes violently as the force reaches the balcony.","From the balcony in New York, a massive asteroid hurtling toward Earth. a deafening roar shakes the air as the asteroid slams into the horizon, sending a towering shockwave of dust and debris rippling through...",9:16,720x1280,30.0,5s,"balcony, new, york, asteroid, earth, roar, air, slam"
clips/he knight and his lizard.mp4,"The camera slowly pulls back and gently rises, gradually revealing the subject within the scene. The movement is smooth and cinematic, enhancing the sense of depth and immersion. The lighting and environment unfold naturally, drawing attention to the subject while maintaining a balanced composition.","The camera slowly pulls back and gently rises, gradually revealing the subject within the scene. The movement is smooth and cinematic, enhancing the sense of depth and immersion. The lighting and environment unfold naturally, drawing...",9:16,1080x1920,30.0,10s,"camera, subject, scene, movement, sense, depth, immersion, lighting"
clips/range on snow.mp4,"the camera follows the subject moving,The blue Range Rover Velar is speeding down a snowy mountain road. The background showcases snow-covered trees and mountains under a clear sky.","the camera follows the subject moving,The blue Range Rover Velar is speeding down a snowy mountain road. The background showcases snow-covered trees and mountains under a clear sky.",9:16,1080x1920,30.0,5s,"camera, subject, moving, range, rover, velar, mountain, road"
clips/Model Fashion Walk.mp4,"The camera zooms in tightly on the model’s face, then slowly pulls out to reveal the entire scene, as she walks closer now the camera is positioned at a low angle, emphasizing the model’s dominance and confidence while she walks towards us with a confident stride.","The camera zooms in tightly on the model’s face, then slowly pulls out to reveal the entire scene, as she walks closer now the camera is positioned at a low angle, emphasizing the model’s dominance...",9:16,1080x1920,30.0,10s,"camera, zoom, model, face, scene, angle, dominance, confidence"
clips/palace in egypt.mp4,"3D CGI rendering.Create a cinematic scene featuring a Muslim warrior sitting by a serene river in an ornate, sunlit cityscape. The warrior, clad in armor and draped in flowing orange fabric, should make only subtle, gentle movements, focusing on a slow, thoughtful turn of his head as he observes the surroundings. The camera begins with a close-up shot of the warrior’s back, capturing the intricate details of his armor and the soft texture of the fabric. The camera remains almost static, with a slight, slow movement to emphasize the calm of the scene. Use natural lighting to enhance the warmth of the sunlight filtering through the trees and reflecting off the water, with soft ambient sounds of flowing water and distant birds for atmosphere. Keep the pace slow, focusing on the warrior’s peaceful observation of the beautiful scene.suble motion","3D CGI rendering.Create a cinematic scene featuring a Muslim warrior sitting by a serene river in an ornate, sunlit cityscape. The warrior, clad in armor and draped in flowing orange fabric, should make only subtle,...",9:16,1080x1920,30.0,5s,"cgi, scene, warrior, river, cityscape, armor, orange, fabric"
